route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
Orange-N,72953,1842132,Richmond,0,,003B_shp,,0,0
Orange-N,82072,1771669,Richmond,0,,Bay_Area_Rapid_Transit371:003B_shp,,0,0
Orange-N,72954,1849140,Richmond,0,,003B_shp,,0,0
Orange-N,82073,1754993,Richmond,0,,Bay_Area_Rapid_Transit371:003B_shp,,0,0
Orange-N,72955,1850268,Richmond,0,,003B_shp,,0,0
Orange-N,82100,1759666,Richmond,0,,Bay_Area_Rapid_Transit371:003B_shp,,0,0
Orange-N,72953,1842131,Richmond,0,,003A_shp,,0,0
Orange-N,82072,1771668,Richmond,0,,Bay_Area_Rapid_Transit371:003A_shp,,0,0
Orange-N,72954,1849139,Richmond,0,,003A_shp,,0,0
Orange-N,82073,1754992,Richmond,0,,Bay_Area_Rapid_Transit371:003A_shp,,0,0
Orange-N,72955,1850267,Richmond,0,,003A_shp,,0,0
Orange-N,82100,1759665,Richmond,0,,Bay_Area_Rapid_Transit371:003A_shp,,0,0
Orange-N,72953,1842133,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771670,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842134,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771671,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842135,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771672,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842136,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771673,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1754994,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849141,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771674,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1754995,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849142,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842137,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771675,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842138,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1754996,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849143,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1754997,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842139,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771676,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849144,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842140,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771677,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1754998,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849145,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842141,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771678,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849146,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1754999,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771679,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849147,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842142,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850269,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755000,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759667,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842143,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771680,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755001,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849148,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759668,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850270,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842144,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771681,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755002,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850271,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849149,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759669,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850272,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771682,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755003,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759670,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849150,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842145,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771683,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849151,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850273,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755004,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759671,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842146,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771684,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850274,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759672,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755005,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842147,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849152,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850275,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771685,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755006,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849153,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759673,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842148,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849154,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842149,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759674,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850276,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755007,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771686,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850277,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842150,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755008,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759675,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771687,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849155,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850278,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755009,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759676,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849156,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771688,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842151,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850279,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755010,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759677,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771689,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849157,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842152,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849158,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771690,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755011,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759678,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842153,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850280,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771691,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759679,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842154,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755012,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849159,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850281,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850282,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842155,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849160,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755013,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771692,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759680,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759681,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755014,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849161,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842156,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771693,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850283,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755015,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771694,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759682,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842157,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849162,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850284,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771695,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759683,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850285,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842158,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755016,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849163,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850286,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755017,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771696,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759684,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849164,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842159,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850287,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771697,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759685,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849165,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755018,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842160,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771698,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759686,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849166,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850288,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755019,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842161,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842162,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850289,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755020,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771699,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849167,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759687,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771700,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759688,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850290,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755021,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849168,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842163,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755022,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849169,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771701,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850291,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842164,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759689,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759690,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755023,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849170,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771702,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850292,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842165,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842166,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850293,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759691,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755024,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771703,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849171,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771704,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755025,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842167,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850294,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849172,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759692,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849173,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755026,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850295,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759693,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771705,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842168,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850296,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842169,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755027,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849174,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771706,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759694,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850297,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755028,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759695,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842170,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849175,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771707,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755029,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759696,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842171,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849176,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850298,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771708,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759697,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842172,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850299,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755030,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771709,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849177,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842173,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771710,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759698,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755031,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849178,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850300,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771711,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759699,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842174,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849179,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755032,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850301,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850302,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849180,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842175,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771712,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759700,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755033,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850303,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849181,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771713,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759701,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842176,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755034,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849182,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755035,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842177,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771714,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759702,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850304,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759703,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842178,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771715,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849183,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850305,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755036,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759704,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771716,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850306,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849184,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842179,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755037,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759705,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849185,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850307,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842180,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771717,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755038,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755039,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842181,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850308,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849186,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759706,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771718,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759707,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755040,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849187,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850309,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842182,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771719,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771720,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849188,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755041,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759708,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850310,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842183,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759709,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849189,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771721,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755042,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850311,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842184,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755043,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842185,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759710,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82072,1771722,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849190,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850312,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759711,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842186,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771723,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849191,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850313,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755044,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842187,Richmond,0,,003C_shp,,0,0
Orange-N,72954,1849192,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850314,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771724,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755045,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759712,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849193,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850315,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759713,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842188,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771725,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755046,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849194,Richmond,0,,003C_shp,,0,0
Orange-N,72955,1850316,Richmond,0,,003C_shp,,0,0
Orange-N,82100,1759714,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72953,1842189,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771726,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82073,1755047,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72955,1850317,Richmond,0,,003C_shp,,0,0
Orange-N,82072,1771727,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,72954,1849195,Richmond,0,,003C_shp,,0,0
Orange-N,72953,1842190,Richmond,0,,003C_shp,,0,0
Orange-N,82073,1755048,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-N,82100,1759715,Richmond,0,,Bay_Area_Rapid_Transit371:003C_shp,,0,0
Orange-S,72953,1842318,Berryessa/North San Jose,1,,004A_shp,,0,0
Orange-S,82072,1771856,Berryessa/North San Jose,1,,Bay_Area_Rapid_Transit371:004A_shp,,0,0
Orange-S,72953,1842319,Berryessa/North San Jose,1,,004A_shp,,0,0
Orange-S,82072,1771857,Berryessa/North San Jose,1,,Bay_Area_Rapid_Transit371:004A_shp,,0,0
Orange-S,72953,1842320,Berryessa/North San Jose,1,,004A_shp,,0,0
Orange-S,82072,1771858,Berryessa/North San Jose,1,,Bay_Area_Rapid_Transit371:004A_shp,,0,0
